record,n_signals,length_samples,fs,duration_sec,mean_amplitude,std_amplitude,is_nsr
p10447\p10447_s29,1,1048577,250,4194.308,0.0026733069856868,0.0349536597759988,True
p10447\p10447_s30,1,1048577,250,4194.308,0.0035124134037293,0.0474192743497866,True
p10447\p10447_s31,1,1048577,250,4194.308,0.0030982390820032,0.045877911807816,True
p10447\p10447_s32,1,1048577,250,4194.308,0.0017346911526841,0.1003108032253561,True
p10447\p10447_s33,1,1048577,250,4194.308,0.0033053262428662,0.0668089718949115,True
p10447\p10447_s34,1,1048577,250,4194.308,0.0036119228186895,0.0933535817885767,True
p10447\p10447_s35,1,1048577,250,4194.308,0.0024339465010528,0.117305256581861,True
p10447\p10447_s36,1,1048577,250,4194.308,0.0030847918637653,0.0900421311439296,True
p10447\p10447_s37,1,1048577,250,4194.308,0.0026383442182683,0.0824090753913243,True
p10447\p10447_s38,1,1048577,250,4194.308,0.0020735610522782,0.1058476515454651,True
p10447\p10447_s39,1,1048577,250,4194.308,0.0031977484969634,0.0854676789507711,True
p10447\p10447_s40,1,1048577,250,4194.308,0.0028400524918362,0.0870218882022646,True
p10447\p10447_s41,1,1048577,250,4194.308,0.0028400524918362,0.125652720204964,True
p10447\p10447_s42,1,1048577,250,4194.308,0.0033456678975798,0.1086699138852629,True
p10447\p10447_s43,1,1048577,250,4194.308,0.0027028908658101,0.0657130195881123,True
p10447\p10447_s44,1,1048577,250,4194.308,0.0035177922910245,0.0502968485148466,True
p10447\p10447_s45,1,1048577,250,4194.308,0.0026410336619159,0.0349188476986938,True
p10447\p10447_s46,1,1048577,250,4194.308,0.0028185369426557,0.0452843291962998,True
p10447\p10447_s47,1,1048577,250,4194.308,0.0030283135471663,0.0342439292663266,True
p10447\p10447_s48,1,1048577,250,4194.308,0.0030847918637653,0.0810531295580349,True
p10447\p10447_s49,1,1048577,250,4194.308,0.0028266052735984,0.0686251164628418,True
p10448\p10448_s00,1,1048577,250,4194.308,0.017032246620075,85.60648581242725,True
p10448\p10448_s01,1,1048577,250,4194.308,0.0008660008545182,0.1421272703218887,True
p10448\p10448_s02,1,1048577,250,4194.308,0.0008202803125095,0.1701385495022644,True
p10448\p10448_s03,1,1048577,250,4194.308,0.0031816118350779,0.1907660411550737,True
p10448\p10448_s04,1,1048577,250,4194.308,0.0031816118350779,0.1228518167357479,True
p10448\p10448_s05,1,1048577,250,4194.308,0.0027405430768761,0.1214612612817753,True
p10448\p10448_s06,1,1048577,250,4194.308,0.0031251335184789,0.0623092354316875,True
p10448\p10448_s07,1,1048577,250,4194.308,0.0021596232490005,0.143781394978027,True
p10448\p10448_s08,1,1048577,250,4194.308,0.0022241698965422,0.0424967049986433,True
p10448\p10448_s09,1,1048577,250,4194.308,0.0020359088412121,0.0438116851056894,True
p10448\p10448_s10,1,1048577,250,4194.308,0.0021918965727713,0.0374384442249035,True
p10448\p10448_s11,1,1048577,250,4194.308,0.0020816293832209,0.0486076241811704,True
p10448\p10448_s12,1,1048577,250,4194.308,0.0003415593432416,0.0986372980678176,True
p10448\p10448_s13,1,1048577,250,4194.308,0.0009171002838221,0.1267917583563311,True
p10448\p10448_s14,1,1048577,250,4194.308,0.0031627857295449,0.114726982520489,True
p10448\p10448_s15,1,1048577,250,4194.308,0.0022080332346568,0.1409243054573058,True
p10448\p10448_s16,1,1048577,250,4194.308,0.0030874813074129,0.0678082347742122,True
p10448\p10448_s17,1,1048577,250,4194.308,-2.6894436475711103e-06,0.1774002573549101,True
p10448\p10448_s18,1,1048577,250,4194.308,0.0029530091250343,0.0694946407910953,True
p10448\p10448_s19,1,1048577,250,4194.308,0.0022591326639606,0.1084297629098836,True
p10448\p10448_s20,1,1048577,250,4194.308,0.0032219534897915,0.1280258454757246,True
p10448\p10448_s21,1,1048577,250,4194.308,0.0014576784569841,0.192971962289374,True
p10448\p10448_s22,1,1048577,250,4194.308,0.0025200086977752,0.057702013834721,True
p10448\p10448_s23,1,1048577,250,4194.308,0.002495803704947,0.0941942388489841,True
p10448\p10448_s24,1,1048577,250,4194.308,0.0014119579149754,0.0669157887299549,True
p10448\p10448_s25,1,1048577,250,4194.308,0.0024554620502334,0.064166283390575,True
p10448\p10448_s26,1,1048577,250,4194.308,0.0026840647602771,0.0522378301680666,True
p10448\p10448_s27,1,1048577,250,4194.308,0.0017239333780938,0.1753287097478084,True
p10448\p10448_s28,1,1048577,250,4194.308,0.0020923871578112,0.1182849211179654,True
p10448\p10448_s29,1,1048577,250,4194.308,0.0011053613391521,0.1674613586592685,True
p10448\p10448_s30,1,1048577,250,4194.308,0.0023183004242072,0.1711842386459874,True
p10448\p10448_s31,1,1048577,250,4194.308,0.0024877353740043,0.0531782227540516,True
p10448\p10448_s32,1,1048577,250,4194.308,0.0030336924344614,0.1112671825792685,True
p10448\p10448_s33,1,1048577,250,4194.308,0.0026060708944975,0.1748648471339488,True
p10448\p10448_s34,1,1048577,250,4194.308,0.0017320017090365,0.1215043869659894,True
p10448\p10448_s35,1,1048577,250,4194.308,0.0021031449324015,0.1280174745707332,True
p10448\p10448_s36,1,1048577,250,4194.308,0.0027701269569994,0.1139851167514245,True
p10448\p10448_s37,1,1048577,250,4194.308,-0.0001048883022553,0.1403532357540064,True
p10448\p10448_s38,1,1048577,250,4194.308,0.0018153744621112,0.1619817631894364,True
p10448\p10448_s39,1,1048577,250,4194.308,0.0027432325205236,0.0575433855572201,True
p10448\p10448_s40,1,1048577,250,4194.308,0.0033026367992187,0.0572928523481116,True
p10448\p10448_s41,1,1048577,250,4194.308,0.0020628032776879,0.066490026480344,True
p10448\p10448_s42,1,1048577,250,4194.308,0.0019525360881374,0.0501632015551938,True
p10448\p10448_s43,1,1048577,250,4194.308,0.0023909154026917,0.075198435286788,True
p10448\p10448_s44,1,1048577,250,4194.308,0.0027163380840479,0.0584828719867652,True
p10448\p10448_s45,1,1048577,250,4194.308,0.0035070345164342,0.1415873843174543,True
p10448\p10448_s46,1,1048577,250,4194.308,0.002495803704947,0.1317835295348732,True
p10448\p10448_s47,1,1048577,250,4194.308,0.0020816293832209,0.0774513508820879,True
p10448\p10448_s48,1,1048577,250,4194.308,0.0003254226813562,0.1566046283793867,True
p10448\p10448_s49,1,1048577,250,4194.308,0.0027566797387615,0.1183255683691453,True
p10449\p10449_s00,1,1048577,250,4194.308,0.0301271477401045,19.16386030103875,True
p10449\p10449_s01,1,1048577,250,4194.308,0.0007019447920163,0.1135469883343709,True
p10449\p10449_s02,1,1048577,250,4194.308,0.0024689092684713,0.0746206617604861,True
p10449\p10449_s03,1,1048577,250,4194.308,0.0021999649037141,0.0787493199921258,True
p10449\p10449_s04,1,1048577,250,4194.308,0.0025173192541276,0.0905214117503112,True
p10449\p10449_s05,1,1048577,250,4194.308,0.0024823564867091,0.0804823851102472,True
p10449\p10449_s06,1,1048577,250,4194.308,0.0026652386547441,0.0658009045798985,True
p10449\p10449_s07,1,1048577,250,4194.308,0.0035984756004516,0.065593747281225,True
p10449\p10449_s08,1,1048577,250,4194.308,0.003778668324839,0.0717552927258081,True
p10449\p10449_s09,1,1048577,250,4194.308,0.0014038895840327,0.0232224568216448,True
p10449\p10449_s10,1,1048577,250,4194.308,0.0026517914365062,0.0616462375495874,True
p10449\p10449_s11,1,1048577,250,4194.308,0.0017804116946928,0.0250568633416283,True
p10449\p10449_s12,1,1048577,250,4194.308,0.0014361629078035,0.0449438820671165,True
p10449\p10449_s13,1,1048577,250,4194.308,0.0020547349467452,0.0483124925708222,True
p10449\p10449_s14,1,1048577,250,4194.308,0.0022376171147801,0.0667896554564603,True
p10449\p10449_s15,1,1048577,250,4194.308,0.0032891895809808,0.1060169431403783,True
p10449\p10449_s16,1,1048577,250,4194.308,0.0027728164006469,0.0808208933836125,True
p10449\p10449_s17,1,1048577,250,4194.308,0.0031547173986022,0.0765414467157338,True
p10449\p10449_s18,1,1048577,250,4194.308,0.0018073061311685,0.0731295491851933,True
p10449\p10449_s19,1,1048577,250,4194.308,0.0025980025635547,0.0601850886323406,True
p10449\p10449_s20,1,1048577,250,4194.308,0.0020009460737937,0.0923625770487513,True
p10449\p10449_s21,1,1048577,250,4194.308,0.0024984931485946,0.0881888198853705,True
p10449\p10449_s22,1,1048577,250,4194.308,0.0013743057039094,0.0297817335615014,True
p10449\p10449_s23,1,1048577,250,4194.308,0.002105834376049,0.0212179737594027,True
p10449\p10449_s24,1,1048577,250,4194.308,0.001231765190588,0.042952043169974,True
p10449\p10449_s25,1,1048577,250,4194.308,0.0022349276711325,0.0238731778112678,True
p10449\p10449_s26,1,1048577,250,4194.308,0.0015195356608783,0.0278841972624287,True
p10449\p10449_s27,1,1048577,250,4194.308,0.0018557161168248,0.0211910240423495,True
p10449\p10449_s28,1,1048577,250,4194.308,0.0020197721793267,0.0203903463409941,True
p10449\p10449_s29,1,1048577,250,4194.308,0.0026356547746208,0.0627441842512947,True
p10449\p10449_s30,1,1048577,250,4194.308,0.0026222075563829,0.0887037217188292,True
p10449\p10449_s31,1,1048577,250,4194.308,0.0024231887264625,0.0669710998120068,True
p10449\p10449_s32,1,1048577,250,4194.308,0.002942251350444,0.1061118675226636,True
p10449\p10449_s33,1,1048577,250,4194.308,0.0022107226783043,0.0703521814609019,True
p10449\p10449_s34,1,1048577,250,4194.308,0.0025953131199072,0.0662992195277378,True
p10449\p10449_s35,1,1048577,250,4194.308,0.0020762504959257,0.0973294018662687,True
p10449\p10449_s36,1,1048577,250,4194.308,0.003332220679342,0.0617085140501611,True
p10449\p10449_s37,1,1048577,250,4194.308,0.0025038720358897,0.1060820437345009,True
p10449\p10449_s38,1,1048577,250,4194.308,0.0023559526352732,0.0472158334595387,True
p10449\p10449_s39,1,1048577,250,4194.308,0.0019982566301461,0.0636610655878502,True
p10449\p10449_s40,1,1048577,250,4194.308,0.0029530091250343,0.0763060332353107,True
p10449\p10449_s41,1,1048577,250,4194.308,0.0022429960020752,0.0344946121500645,True
p10449\p10449_s42,1,1048577,250,4194.308,0.0020977660451063,0.0248423081375059,True
p10449\p10449_s43,1,1048577,250,4194.308,0.0017642750328073,0.064992767324905,True
p10449\p10449_s44,1,1048577,250,4194.308,0.0034317300943021,0.055781928533652,True
p10449\p10449_s45,1,1048577,250,4194.308,0.0029341830195013,0.0471638799272026,True
p10449\p10449_s46,1,1048577,250,4194.308,0.0022887165440839,0.0267367491900776,True
p10449\p10449_s47,1,1048577,250,4194.308,-0.0005083048493911,0.0819075473528711,True
p10449\p10449_s48,1,1048577,250,4194.308,0.0001102671895504,0.0208433303749326,True
p10449\p10449_s49,1,1048577,250,4194.308,-0.000263565477462,0.018648610009529,True
p10450\p10450_s00,1,1048577,250,4194.308,-0.1372261726737266,1.2579103866066184,True
p10450\p10450_s01,1,1048577,250,4194.308,-0.0006481559190649,0.2044236708045011,True
p10450\p10450_s02,1,1048577,250,4194.308,-0.0005728514969328,0.1796069110898755,True
p10450\p10450_s03,1,1048577,250,4194.308,0.0014119579149754,0.0958627043869384,True
p10450\p10450_s04,1,1048577,250,4194.308,0.0016486289559617,0.0779887292831564,True
p10450\p10450_s05,1,1048577,250,4194.308,0.0006293298135319,0.0568914438156228,True
p10450\p10450_s06,1,1048577,250,4194.308,0.0013985106967375,0.0490791854490703,True
p10450\p10450_s07,1,1048577,250,4194.308,0.0009144108401745,0.0808997166450297,True
p10450\p10450_s08,1,1048577,250,4194.308,0.0003926587725455,0.0624274667493635,True
p10450\p10450_s09,1,1048577,250,4194.308,4.5720542008727616e-05,0.1678093166876632,True
p10450\p10450_s10,1,1048577,250,4194.308,-0.0006320192571794,0.1760092371526173,True
p10450\p10450_s11,1,1048577,250,4194.308,-0.0012963118381298,0.1873422445763591,True
p10450\p10450_s12,1,1048577,250,4194.308,-0.0003523171178319,0.0937747657839731,True
p10450\p10450_s13,1,1048577,250,4194.308,0.0005647831659901,0.0853145575010326,True
p10450\p10450_s14,1,1048577,250,4194.308,0.0005701620532853,0.0489881297390629,True
p10450\p10450_s15,1,1048577,250,4194.308,-0.0009547524948881,0.176774800231606,True
p10450\p10450_s16,1,1048577,250,4194.308,0.0026060708944975,0.1602128926312342,True
p10450\p10450_s17,1,1048577,250,4194.308,-0.0016324922940763,0.3228089428425997,True
p10450\p10450_s18,1,1048577,250,4194.308,0.0013124485000152,0.1654747134226633,True
p10450\p10450_s19,1,1048577,250,4194.308,0.0011537713248084,0.1679934007470341,True
p10450\p10450_s20,1,1048577,250,4194.308,-0.000301217688528,0.1071441222079612,True
p10450\p10450_s21,1,1048577,250,4194.308,0.0011026718955046,0.1588102673637971,True
p10450\p10450_s22,1,1048577,250,4194.308,0.0002528077028717,0.0651745572638309,True
p10450\p10450_s23,1,1048577,250,4194.308,0.0004464476454969,0.0548503077366753,True
p10450\p10450_s24,1,1048577,250,4194.308,0.0005056154057435,0.0153709777283631,True
p10450\p10450_s25,1,1048577,250,4194.308,0.0009735786004211,0.0589846531811876,True
p10450\p10450_s26,1,1048577,250,4194.308,8.068330942716739e-06,0.0124137537586559,True
p10450\p10450_s27,1,1048577,250,4194.308,0.0008794480727561,0.0315798489372374,True
p10450\p10450_s28,1,1048577,250,4194.308,0.0002662549211096,0.0150405074710759,True
p10450\p10450_s29,1,1048577,250,4194.308,8.87516403698843e-05,0.0185579233565167,True
p10450\p10450_s30,1,1048577,250,4194.308,0.0002743232520523,0.0367391779984384,True
p10450\p10450_s31,1,1048577,250,4194.308,0.0012882435071871,0.0552761189317916,True
p10450\p10450_s32,1,1048577,250,4194.308,0.0007315286721396,0.1817024436222459,True
p10450\p10450_s33,1,1048577,250,4194.308,-0.0015733245338297,0.1992841951333726,True
p10450\p10450_s34,1,1048577,250,4194.308,-0.0011053613391521,0.2366113779232369,True
p10450\p10450_s35,1,1048577,250,4194.308,0.0004814104129154,0.0791977435576357,True
p10450\p10450_s36,1,1048577,250,4194.308,0.0003792115543076,0.0534803912568974,True
p10450\p10450_s37,1,1048577,250,4194.308,0.000672360911893,0.053878726174416,True
p10450\p10450_s38,1,1048577,250,4194.308,0.0002339815973387,0.0409005432234825,True
p10450\p10450_s39,1,1048577,250,4194.308,0.0008713797418134,0.045523552848386,True
p10450\p10450_s40,1,1048577,250,4194.308,-0.0001801927243873,0.1952713989138118,True
p10450\p10450_s41,1,1048577,250,4194.308,0.000672360911893,0.0967791541367746,True
p10450\p10450_s42,1,1048577,250,4194.308,0.0004330004272591,0.1186248650339599,True
p10450\p10450_s43,1,1048577,250,4194.308,0.0014496101260414,0.097447509446156,True
p10450\p10450_s44,1,1048577,250,4194.308,0.0013474112674336,0.0587478169290492,True
p10450\p10450_s45,1,1048577,250,4194.308,0.0006508453627124,0.0667860631544145,True
p10450\p10450_s46,1,1048577,250,4194.308,0.0003792115543076,0.1913295827151792,True
p10450\p10450_s47,1,1048577,250,4194.308,-0.000578230384228,0.3099015091838111,True
p10450\p10450_s48,1,1048577,250,4194.308,-0.0003576960051271,0.4478979725587392,True
p10450\p10450_s49,1,1048577,250,4194.308,-0.00065353480636,0.2121655021988278,True
p10451\p10451_s00,1,1048577,250,4194.308,0.003759842219306,0.0744293797357402,True
p10451\p10451_s01,1,1048577,250,4194.308,0.0034613139744254,0.0844831534920857,True
p10451\p10451_s02,1,1048577,250,4194.308,0.0031036179692983,0.0497734780005562,True
p10451\p10451_s03,1,1048577,250,4194.308,0.0032246429334391,0.0426187640604993,True
p10451\p10451_s04,1,1048577,250,4194.308,0.0036522644734031,0.0949718614999986,True
p10451\p10451_s05,1,1048577,250,4194.308,0.0023398159733878,0.0649489838478626,True
p10451\p10451_s06,1,1048577,250,4194.308,0.0033402890102847,0.0576888756823418,True
p10451\p10451_s07,1,1048577,250,4194.308,0.0038028733176671,0.0577204109959624,True
p10451\p10451_s08,1,1048577,250,4194.308,0.0019121944334238,0.0125800085704039,True
p10451\p10451_s09,1,1048577,250,4194.308,0.003482829523606,0.0277609963443125,True
p10451\p10451_s10,1,1048577,250,4194.308,0.0011295663319803,0.1312540422861816,True
p10451\p10451_s11,1,1048577,250,4194.308,0.002533455916013,0.0830312158146735,True
p10451\p10451_s12,1,1048577,250,4194.308,0.0030847918637653,0.1158525853098237,True
p10451\p10451_s13,1,1048577,250,4194.308,0.0035124134037293,0.0923824622653001,True
p10451\p10451_s14,1,1048577,250,4194.308,0.001602908413953,0.022797661080122,True
p10451\p10451_s15,1,1048577,250,4194.308,0.0004545159764397,0.07181199506944,True
p10451\p10451_s16,1,1048577,250,4194.308,0.0023882259590441,0.0140164803409751,True
p10451\p10451_s17,1,1048577,250,4194.308,0.0033644940031128,0.0716690055843921,True
p10451\p10451_s18,1,1048577,250,4194.308,0.0015867717520676,0.0734608080069939,True
p10451\p10451_s19,1,1048577,250,4194.308,0.0031869907223731,0.0820690581534819,True
p10451\p10451_s20,1,1048577,250,4194.308,0.0015787034211249,0.089419873234261,True
p10451\p10451_s21,1,1048577,250,4194.308,0.0023344370860927,0.0149177055989836,True
p10451\p10451_s22,1,1048577,250,4194.308,0.0007557336649678,0.0805534858970547,True
p10451\p10451_s23,1,1048577,250,4194.308,0.0028400524918362,0.0795673102633395,True
p10451\p10451_s24,1,1048577,250,4194.308,0.0032354007080294,0.0759313245586037,True
p10451\p10451_s25,1,1048577,250,4194.308,0.0022564432203131,0.0875723109366237,True
p10451\p10451_s26,1,1048577,250,4194.308,0.0033053262428662,0.0704944458855618,True
p10451\p10451_s27,1,1048577,250,4194.308,0.0018073061311685,0.0953861310985308,True
p10451\p10451_s28,1,1048577,250,4194.308,0.0037571527756584,0.1046640591659891,True
p10451\p10451_s29,1,1048577,250,4194.308,0.0019525360881374,0.0118954077330652,True
p10451\p10451_s30,1,1048577,250,4194.308,0.0022672009949034,0.0183581571133203,True
p10451\p10451_s31,1,1048577,250,4194.308,0.0020090144047364,0.095092923562682,True
p10451\p10451_s32,1,1048577,250,4194.308,0.0033940778832361,0.0903940116501057,True
p10451\p10451_s33,1,1048577,250,4194.308,0.0030794129764702,0.0790588469924279,True
p10451\p10451_s34,1,1048577,250,4194.308,0.0006131931516464,0.0759746655416434,True
p10451\p10451_s35,1,1048577,250,4194.308,0.0032596057008575,0.104442252824568,True
p10451\p10451_s36,1,1048577,250,4194.308,0.0037275688955351,0.0448564213710041,True
p10451\p10451_s37,1,1048577,250,4194.308,0.0023962942899868,0.0872549826679904,True
p10451\p10451_s38,1,1048577,250,4194.308,0.0045478492080446,0.0856749498894532,True
p10451\p10451_s39,1,1048577,250,4194.308,0.0037221900082399,0.0942973000180536,True
p10451\p10451_s40,1,1048577,250,4194.308,0.0034344195379497,0.0910496548066464,True
p10451\p10451_s41,1,1048577,250,4194.308,0.0007127025666066,0.1551026838790922,True
p10451\p10451_s42,1,1048577,250,4194.308,0.0028911519211401,0.055140113010954,True
p10451\p10451_s43,1,1048577,250,4194.308,0.0004867893002105,0.0959540667572738,True
p10451\p10451_s44,1,1048577,250,4194.308,0.0024635303811761,0.1825827409759038,True
p10451\p10451_s45,1,1048577,250,4194.308,0.0028427419354838,0.0613804901937269,True
p10451\p10451_s46,1,1048577,250,4194.308,0.0006589136936552,0.0269823686449395,True
p10451\p10451_s47,1,1048577,250,4194.308,0.0022349276711325,0.0155114554772164,True
p10451\p10451_s48,1,1048577,250,4194.308,0.0014684362315744,0.0875120284819012,True
p10451\p10451_s49,1,1048577,250,4194.308,0.0019148838770714,0.058374748016783,True
p10452\p10452_s00,1,1048577,250,4194.308,0.0018718527787102,0.0835921997977509,True
p10452\p10452_s01,1,1048577,250,4194.308,0.0019686727500228,0.0753219099376892,True
p10452\p10452_s02,1,1048577,250,4194.308,0.0025495925778984,0.0797083811026253,True
p10452\p10452_s03,1,1048577,250,4194.308,0.0028131580553605,0.0647031114969101,True
p10452\p10452_s04,1,1048577,250,4194.308,0.002829294717246,0.0414587395906679,True
p10452\p10452_s05,1,1048577,250,4194.308,0.0021945860164189,0.0388542373985361,True
p10452\p10452_s06,1,1048577,250,4194.308,0.0018745422223578,0.0365239113053572,True
p10452\p10452_s07,1,1048577,250,4194.308,0.003036381878109,0.0382431282594982,True
p10452\p10452_s08,1,1048577,250,4194.308,0.0033375995666371,0.036644093492823,True
p10452\p10452_s09,1,1048577,250,4194.308,0.0020574243903927,0.0724619060882917,True
p10452\p10452_s10,1,1048577,250,4194.308,0.0015383617664113,0.066145706908252,True
p10452\p10452_s11,1,1048577,250,4194.308,0.0008364169743949,0.0781637777634114,True
p10452\p10452_s12,1,1048577,250,4194.308,0.0028696363719595,0.0680974625745879,True
p10452\p10452_s13,1,1048577,250,4194.308,0.0026302758873256,0.062035474383337,True
p10452\p10452_s14,1,1048577,250,4194.308,0.0015787034211249,0.0416699269969267,True
p10452\p10452_s15,1,1048577,250,4194.308,0.0016916600543229,0.0256174778968922,True
p10452\p10452_s16,1,1048577,250,4194.308,0.0022456854457228,0.0250100582014283,True
p10452\p10452_s17,1,1048577,250,4194.308,0.0028158474990081,0.0266035860023267,True
p10452\p10452_s18,1,1048577,250,4194.308,0.0002232238227484,0.0814589865504824,True
p10452\p10452_s19,1,1048577,250,4194.308,0.0022214804528946,0.0780382625353859,True
p10452\p10452_s20,1,1048577,250,4194.308,0.0025737975707266,0.0723104902892737,True
p10452\p10452_s21,1,1048577,250,4194.308,0.0001371616260261,0.0830838922117157,True
p10452\p10452_s22,1,1048577,250,4194.308,0.0021999649037141,0.0298080730084469,True
p10452\p10452_s23,1,1048577,250,4194.308,0.0027270958586382,0.0384554521747247,True
p10452\p10452_s24,1,1048577,250,4194.308,5.378887295143997e-06,0.0927105486981323,True
p10452\p10452_s25,1,1048577,250,4194.308,0.0009574419385357,0.0808934070331922,True
p10452\p10452_s26,1,1048577,250,4194.308,0.0026248970000305,0.0602199658836024,True
p10452\p10452_s27,1,1048577,250,4194.308,0.0008821375164036,0.0695569587150804,True
p10452\p10452_s28,1,1048577,250,4194.308,0.001955225531785,0.0368538645448114,True
p10452\p10452_s29,1,1048577,250,4194.308,0.0017615855891598,0.0929157426391155,True
p10452\p10452_s30,1,1048577,250,4194.308,0.0016163556321909,0.0286086272079902,True
p10452\p10452_s31,1,1048577,250,4194.308,0.0014119579149754,0.0668649658688801,True
p10452\p10452_s32,1,1048577,250,4194.308,0.0015329828791161,0.0859745392520796,True
p10452\p10452_s33,1,1048577,250,4194.308,0.0006642925809503,0.0817190004117998,True
p10452\p10452_s34,1,1048577,250,4194.308,0.0014576784569841,0.0701458378256912,True
p10452\p10452_s35,1,1048577,250,4194.308,0.0022618221076082,0.0307794716267856,True
p10452\p10452_s36,1,1048577,250,4194.308,0.0017266228217413,0.0401194177171917,True
p10452\p10452_s37,1,1048577,250,4194.308,0.0011403241065706,0.066436891756549,True
p10452\p10452_s38,1,1048577,250,4194.308,0.0017723433637501,0.0690313033505422,True
p10452\p10452_s39,1,1048577,250,4194.308,0.0023613315225684,0.0526883300528478,True
p10452\p10452_s40,1,1048577,250,4194.308,0.0021085238196966,0.0250689250164444,True
p10452\p10452_s41,1,1048577,250,4194.308,0.0030014191106906,0.0293167299819971,True
p10452\p10452_s42,1,1048577,250,4194.308,0.0026168286690878,0.0306015992151996,True
p10452\p10452_s43,1,1048577,250,4194.308,0.002810468611713,0.0287899854970035,True
p10452\p10452_s44,1,1048577,250,4194.308,0.0020547349467452,0.0572779713330865,True
p10452\p10452_s45,1,1048577,250,4194.308,0.0014630573442793,0.0733806241514523,True
p10452\p10452_s46,1,1048577,250,4194.308,0.0018261322367015,0.0694587006349345,True
p10452\p10452_s47,1,1048577,250,4194.308,0.000691187017426,0.0515327827360693,True
p10452\p10452_s48,1,1048577,250,4194.308,0.0021784493545335,0.0566116005586687,True
p10452\p10452_s49,1,1048577,250,4194.308,0.0027351641895809,0.0377932111414847,True
p10453\p10453_s00,1,1048577,250,4194.308,3.173543504135259,56.87254346182125,True
p10453\p10453_s01,1,1048577,250,4194.308,0.0010730880153813,0.0955171274043903,True
p10453\p10453_s02,1,1048577,250,4194.308,0.001917573320719,0.0862203348997507,True
p10453\p10453_s03,1,1048577,250,4194.308,0.0021596232490005,0.0850532116907854,True
p10453\p10453_s04,1,1048577,250,4194.308,0.0021488654744102,0.1025925496586705,True
p10453\p10453_s05,1,1048577,250,4194.308,0.001099982451857,0.1053073534762467,True
p10453\p10453_s06,1,1048577,250,4194.308,0.0012936223944822,0.1145524201042513,True
p10453\p10453_s07,1,1048577,250,4194.308,0.0006508453627124,0.1305785529656599,True
p10453\p10453_s08,1,1048577,250,4194.308,0.0020950766014587,0.058035810941348,True
p10453\p10453_s09,1,1048577,250,4194.308,0.0023989837336344,0.0490478385280354,True
p10453\p10453_s10,1,1048577,250,4194.308,0.0014065790276802,0.0815634023005127,True
p10453\p10453_s11,1,1048577,250,4194.308,0.0020009460737937,0.0594711623381933,True
p10453\p10453_s12,1,1048577,250,4194.308,0.0027755058442945,0.0737802667279368,True
p10453\p10453_s13,1,1048577,250,4194.308,0.0005459570604571,0.0406963384232417,True
p10453\p10453_s14,1,1048577,250,4194.308,0.0028911519211401,0.0711198633763451,True
p10453\p10453_s15,1,1048577,250,4194.308,0.0011134296700949,0.0907769346614386,True
p10453\p10453_s16,1,1048577,250,4194.308,0.0011268768883327,0.1057519008653579,True
p10453\p10453_s17,1,1048577,250,4194.308,0.0009601313821832,0.1102808835767753,True
p10453\p10453_s18,1,1048577,250,4194.308,0.0008471747489852,0.0802255123363119,True
p10453\p10453_s19,1,1048577,250,4194.308,0.0019686727500228,0.0809153515751295,True
p10453\p10453_s20,1,1048577,250,4194.308,0.0007503547776726,0.1148445078544633,True
p10453\p10453_s21,1,1048577,250,4194.308,0.0019417783135471,0.0918931660501885,True
p10453\p10453_s22,1,1048577,250,4194.308,0.0017562067018646,0.0615958101200129,True
p10453\p10453_s23,1,1048577,250,4194.308,0.0027647480697042,0.0704363810511919,True
p10453\p10453_s24,1,1048577,250,4194.308,0.0017427594836268,0.071749704072425,True
p10453\p10453_s25,1,1048577,250,4194.308,0.0027970213934751,0.0648718337911162,True
p10453\p10453_s26,1,1048577,250,4194.308,0.0023371265297402,0.0634976357424283,True
p10453\p10453_s27,1,1048577,250,4194.308,0.000949373607593,0.0575635434720391,True
p10453\p10453_s28,1,1048577,250,4194.308,0.001156460768456,0.0531996903001253,True
p10453\p10453_s29,1,1048577,250,4194.308,0.0009924047059541,0.0724863110266726,True
p10453\p10453_s30,1,1048577,250,4194.308,0.0014630573442793,0.1088418895493913,True
p10453\p10453_s31,1,1048577,250,4194.308,0.0017320017090365,0.1037534678819419,True
p10453\p10453_s32,1,1048577,250,4194.308,-0.0004222426526688,0.1112581701794475,True
p10453\p10453_s33,1,1048577,250,4194.308,0.0009574419385357,0.1072148409853304,True
p10453\p10453_s34,1,1048577,250,4194.308,0.001250591296121,0.0856506006249794,True
p10453\p10453_s35,1,1048577,250,4194.308,0.0015975295266579,0.138646419596584,True
p10453\p10453_s36,1,1048577,250,4194.308,-0.0015437406537064,0.1012042513155996,True
p10453\p10453_s37,1,1048577,250,4194.308,0.0006642925809503,0.1194843869890674,True
p10453\p10453_s38,1,1048577,250,4194.308,0.0021892071291238,0.0800251811412049,True
p10453\p10453_s39,1,1048577,250,4194.308,-0.0002501182592242,0.1208358486318473,True
p10453\p10453_s40,1,1048577,250,4194.308,0.0017346911526841,0.0984842894355037,True
p10453\p10453_s41,1,1048577,250,4194.308,-0.0004975470748008,0.0899308605807883,True
p10453\p10453_s42,1,1048577,250,4194.308,0.0021192815942869,0.0578673694793242,True
p10453\p10453_s43,1,1048577,250,4194.308,-0.003369872890408,0.1051859595957263,True
p10453\p10453_s44,1,1048577,250,4194.308,0.0023156109805597,0.0500340383088751,True
p10453\p10453_s45,1,1048577,250,4194.308,0.0022349276711325,0.0528791704115915,True
